index,label
2998,2
2999,3
3000,1
3001,2
3002,1
3003,0
3004,0
3005,3
3006,2
3007,3
3008,1
3009,1
3010,0
3011,3
3012,3
3013,1
3014,1
3015,3
3016,0
3017,1
3018,0
3019,0
3020,1
3021,3
3022,0
3023,2
3024,0
3025,3
3026,2
3027,1
3028,3
3029,0
3030,1
3031,1
3032,2
3033,1
3034,0
3035,1
3036,1
3037,1
3038,0
3039,2
3040,1
3041,2
3042,3
3043,0
3044,3
3045,1
3046,2
3047,2
3048,0
3049,3
3050,1
3051,2
3052,0
3053,0
3054,0
3055,2
3056,3
3057,3
3058,0
3059,0
3060,0
3061,1
3062,3
3063,0
3064,0
3065,1
3066,2
3067,1
3068,1
3069,0
3070,2
3071,3
3072,3
3073,3
3074,2
3075,2
3076,0
3077,2
3078,2
3079,0
3080,2
3081,0
3082,1
3083,0
3084,2
3085,2
3086,2
3087,1
3088,1
3089,0
3090,3
3091,3
3092,2
3093,0
3094,3
3095,3
3096,0
3097,0
3098,1
3099,1
3100,0
3101,0
3102,2
3103,1
3104,0
3105,1
3106,1
3107,1
3108,2
3109,3
3110,1
3111,2
3112,1
3113,0
3114,0
3115,2
3116,0
3117,3
3118,2
3119,0
3120,0
3121,2
3122,1
3123,2
3124,1
3125,3
3126,1
3127,0
3128,3
3129,3
3130,2
3131,3
3132,2
3133,1
3134,0
3135,2
3136,3
3137,3
3138,0
3139,1
3140,2
3141,1
3142,3
3143,0
3144,0
3145,3
3146,0
3147,2
3148,2
3149,2
3150,2
3151,2
3152,2
3153,1
3154,1
3155,2
3156,0
3157,2
3158,2
3159,0
3160,1
3161,1
3162,2
3163,1
3164,2
3165,2
3166,1
3167,0
3168,1
3169,2
3170,3
3171,1
3172,1
3173,2
3174,0
3175,0
3176,2
3177,0
3178,1
3179,0
3180,2
3181,3
3182,3
3183,0
3184,0
3185,1
3186,2
3187,0
3188,1
3189,0
3190,2
3191,2
3192,3
3193,2
3194,2
3195,1
3196,0
3197,0
3198,0
3199,3
3200,2
3201,3
3202,3
3203,2
3204,2
3205,2
3206,0
3207,1
3208,0
3209,1
3210,2
3211,1
3212,3
3213,3
3214,2
3215,1
3216,0
3217,1
3218,0
3219,2
3220,3
3221,1
3222,1
3223,2
3224,0
3225,2
3226,2
3227,2
3228,3
3229,2
3230,1
3231,1
3232,3
3233,3
3234,2
3235,0
3236,3
3237,3
3238,1
3239,2
3240,0
3241,2
3242,2
3243,0
3244,1
3245,1
3246,3
3247,1
3248,2
3249,0
3250,2
3251,1
3252,0
3253,1
3254,0
3255,2
3256,0
3257,3
3258,1
3259,0
3260,1
3261,2
3262,2
3263,3
3264,1
3265,1
3266,2
3267,0
3268,2
3269,1
3270,1
3271,0
3272,3
3273,0
3274,3
3275,1
3276,2
3277,0
3278,1
3279,1
3280,3
3281,0
3282,2
3283,0
3284,0
3285,2
3286,0
3287,0
3288,3
3289,2
3290,2
3291,1
3292,0
3293,1
3294,0
3295,0
3296,0
3297,0
3298,2
3299,3
3300,3
3301,3
3302,0
3303,3
3304,0
3305,3
3306,3
3307,2
3308,3
3309,3
3310,2
3311,2
3312,3
3313,1
3314,2
3315,3
3316,1
3317,0
3318,3
3319,0
3320,3
3321,1
3322,1
3323,2
3324,3
3325,1
3326,0
3327,0
3328,3
3329,2
3330,2
3331,0
3332,3
3333,0
3334,0
3335,1
3336,1
3337,3
3338,3
3339,3
3340,2
3341,2
3342,0
3343,2
3344,2
3345,0
3346,3
3347,0
3348,3
3349,2
3350,1
3351,2
3352,2
3353,3
3354,0
3355,3
3356,0
3357,3
3358,3
3359,1
3360,3
3361,1
3362,3
3363,2
3364,0
3365,1
3366,1
3367,1
3368,3
3369,3
3370,2
3371,1
3372,3
3373,1
3374,3
3375,2
3376,3
3377,1
3378,2
3379,3
3380,1
3381,3
3382,0
3383,3
3384,0
3385,2
3386,0
3387,1
3388,2
3389,3
3390,3
3391,3
3392,1
3393,2
3394,2
3395,1
3396,3
3397,2
3398,2
3399,2
3400,3
3401,3
3402,0
3403,0
3404,0
3405,2
3406,3
3407,1
3408,2
3409,2
3410,3
3411,0
3412,3
3413,2
3414,3
3415,3
3416,0
3417,2
3418,1
3419,3
3420,0
3421,3
3422,3
3423,3
3424,0
3425,1
3426,1
3427,2
3428,3
3429,3
3430,0
3431,0
3432,0
3433,1
3434,1
3435,2
3436,1
3437,1
3438,1
3439,1
3440,0
3441,2
3442,3
3443,0
3444,0
3445,1
3446,1
3447,1
3448,2
3449,3
3450,3
3451,0
3452,1
3453,2
3454,1
3455,1
3456,3
3457,0
3458,0
3459,0
3460,2
3461,0
3462,1
3463,2
3464,0
3465,3
3466,2
3467,0
3468,2
3469,2
3470,3
3471,3
3472,1
3473,2
3474,1
3475,2
3476,3
3477,3
3478,1
3479,3
3480,1
3481,2
3482,1
3483,1
3484,3
3485,2
3486,2
3487,1
3488,3
3489,3
3490,0
3491,0
3492,1
3493,3
3494,2
3495,2
3496,2
3497,2
3498,1
3499,2
3500,0
3501,2
3502,0
3503,1
3504,1
3505,3
3506,2
3507,1
3508,3
3509,1
3510,1
3511,2
3512,1
3513,0
3514,3
3515,0
3516,2
3517,2
3518,1
3519,0
3520,3
3521,2
3522,0
3523,3
3524,2
3525,0
3526,0
3527,2
3528,1
3529,2
3530,3
3531,3
3532,0
3533,1
3534,2
3535,2
3536,3
3537,2
3538,0
3539,1
3540,1
3541,0
3542,2
3543,3
3544,3
3545,0
3546,1
3547,3
3548,3
3549,1
3550,0
3551,3
3552,1
3553,1
3554,0
3555,0
3556,2
3557,0
3558,2
3559,1
3560,3
3561,2
3562,0
3563,0
3564,2
3565,0
3566,1
3567,0
3568,1
3569,3
3570,1
3571,0
3572,2
3573,0
3574,0
3575,3
3576,2
3577,1
3578,3
3579,3
3580,2
3581,2
3582,0
3583,1
3584,2
3585,3
3586,3
3587,0
3588,0
3589,1
3590,1
3591,0
3592,3
3593,3
3594,2
3595,2
3596,0
3597,1
3598,3
3599,0
3600,1
3601,1
3602,0
3603,0
3604,1
3605,2
3606,1
3607,1
3608,1
3609,2
3610,3
3611,2
3612,2
3613,3
3614,1
3615,2
3616,1
3617,2
3618,1
3619,1
3620,0
3621,1
3622,3
3623,3
3624,2
3625,2
3626,0
3627,3
3628,1
3629,3
3630,0
3631,0
3632,3
3633,3
3634,1
3635,3
3636,2
3637,2
3638,2
3639,2
3640,0
3641,0
3642,2
3643,2
3644,1
3645,3
3646,0
3647,1
3648,3
3649,1
3650,2
3651,3
3652,3
3653,3
3654,2
3655,2
3656,1
3657,3
3658,3
3659,3
3660,1
3661,2
3662,2
3663,1
3664,0
3665,3
3666,1
3667,1
3668,3
3669,3
3670,1
3671,1
3672,2
3673,0
3674,1
3675,1
3676,0
3677,3
3678,1
3679,2
3680,1
3681,0
3682,3
3683,2
3684,1
3685,0
3686,2
3687,0
3688,2
3689,3
3690,1
3691,2
3692,3
3693,3
3694,1
3695,1
3696,0
3697,3
3698,1
3699,1
3700,2
3701,3
3702,1
3703,2
3704,3
3705,0
3706,1
3707,2
3708,1
3709,0
3710,3
3711,3
3712,2
3713,0
3714,1
3715,1
3716,3
3717,1
3718,3
3719,0
3720,1
3721,0
3722,3
3723,3
3724,0
3725,2
3726,0
3727,2
3728,3
3729,0
3730,1
3731,1
3732,3
3733,2
3734,0
3735,3
3736,0
3737,3
3738,3
3739,2
3740,2
3741,1
3742,2
3743,0
3744,2
3745,3
3746,2
3747,1
3748,0
3749,1
3750,2
3751,1
3752,1
3753,1
3754,2
3755,0
3756,1
3757,3
3758,0
3759,0
3760,2
3761,2
3762,0
3763,0
3764,2
3765,1
3766,1
3767,0
3768,3
3769,0
3770,0
3771,2
3772,3
3773,2
3774,3
3775,0
3776,0
3777,2
3778,1
3779,0
3780,1
3781,1
3782,1
3783,2
3784,2
3785,1
3786,3
3787,1
3788,2
3789,0
3790,3
3791,1
3792,2
3793,0
3794,1
3795,3
3796,0
3797,3
3798,2
3799,0
3800,0
3801,2
3802,3
3803,3
3804,0
3805,3
3806,2
3807,1
3808,1
3809,0
3810,3
3811,0
3812,0
3813,0
3814,1
3815,3
3816,3
3817,1
3818,2
3819,0
3820,1
3821,0
3822,1
3823,0
3824,0
3825,1
3826,2
3827,2
3828,0
3829,3
3830,3
3831,0
3832,0
3833,1
3834,0
3835,2
3836,2
3837,1
3838,1
3839,0
3840,2
3841,1
3842,1
3843,3
3844,3
3845,0
3846,1
3847,1
3848,0
3849,0
3850,3
3851,1
3852,2
3853,1
3854,2
3855,2
3856,2
3857,1
3858,3
3859,1
3860,2
3861,3
3862,2
3863,0
3864,3
3865,1
3866,2
3867,0
3868,1
3869,0
3870,3
3871,3
3872,0
3873,0
3874,3
3875,2
3876,2
3877,0
3878,3
3879,3
3880,2
3881,1
3882,1
3883,1
3884,1
3885,3
3886,3
3887,3
3888,0
3889,0
3890,1
3891,0
3892,2
3893,3
3894,1
3895,0
3896,2
3897,1
3898,2
3899,0
3900,1
3901,1
3902,3
3903,3
3904,1
3905,0
3906,3
3907,0
3908,0
3909,0
3910,3
3911,0
3912,2
3913,0
3914,3
3915,0
3916,1
3917,1
3918,2
3919,2
3920,1
3921,3
3922,0
3923,1
3924,3
3925,3
3926,1
3927,1
3928,2
3929,1
3930,2
3931,3
3932,1
3933,3
3934,1
3935,0
3936,0
3937,3
3938,1
3939,1
3940,3
3941,0
3942,1
3943,2
3944,0
3945,0
3946,3
3947,0
3948,2
3949,3
3950,3
3951,0
3952,0
3953,1
3954,1
3955,1
3956,2
3957,3
3958,1
3959,1
3960,0
3961,1
3962,0
3963,2
3964,1
3965,2
3966,1
3967,0
3968,3
3969,0
3970,2
3971,3
3972,2
3973,1
3974,3
3975,2
3976,1
3977,1
3978,0
3979,2
3980,3
3981,2
3982,3
3983,2
3984,0
3985,2
3986,2
3987,1
3988,1
3989,2
3990,1
3991,1
3992,1
3993,1
3994,3
3995,2
3996,0
3997,3
3998,1
3999,2
4000,1
4001,2
4002,0
4003,3
4004,0
4005,1
4006,0
4007,3
4008,1
4009,2
4010,1
4011,2
4012,3
4013,0
4014,2
4015,0
4016,3
4017,2
4018,2
4019,3
4020,0
4021,2
4022,2
4023,0
4024,2
4025,0
4026,2
4027,2
4028,0
4029,3
4030,3
4031,0
4032,1
4033,3
4034,3
4035,2
4036,2
4037,1
4038,2
4039,2
4040,2
4041,3
4042,2
4043,1
4044,2
4045,2
4046,2
4047,0
4048,3
4049,0
4050,0
4051,2
4052,3
4053,1
4054,3
4055,0
4056,2
4057,2
4058,1
4059,1
4060,0
4061,1
4062,3
4063,0
4064,1
4065,3
4066,3
4067,0
4068,2
4069,3
4070,0
4071,3
4072,0
4073,1
4074,0
4075,3
4076,3
4077,1
4078,3
4079,1
4080,0
4081,2
4082,1
4083,2
4084,2
4085,2
4086,0
4087,1
4088,0
4089,1
4090,3
4091,0
4092,0
4093,0
4094,3
4095,0
4096,3
4097,2
4098,1
4099,0
4100,0
4101,0
4102,1
4103,0
4104,1
4105,0
4106,3
4107,3
4108,2
4109,3
4110,1
4111,2
4112,1
4113,2
4114,3
4115,1
4116,1
4117,0
4118,1
4119,2
4120,3
4121,1
4122,2
4123,0
4124,0
4125,1
4126,1
4127,3
4128,2
4129,1
4130,2
4131,2
4132,0
4133,2
4134,1
4135,2
4136,2
4137,3
4138,2
4139,0
4140,0
4141,2
4142,0
4143,2
4144,0
4145,2
4146,2
4147,3
4148,3
4149,1
4150,3
4151,3
4152,2
4153,2
4154,2
4155,3
4156,1
4157,0
4158,0
4159,1
4160,1
4161,1
4162,1
4163,0
4164,0
4165,2
4166,3
4167,0
4168,0
4169,2
4170,0
4171,0
4172,3
4173,0
4174,1
4175,0
4176,2
4177,1
4178,2
4179,1
4180,2
4181,2
4182,1
4183,0
4184,3
4185,3
4186,0
4187,2
4188,2
4189,2
4190,3
4191,3
4192,3
4193,3
4194,3
4195,2
4196,3
4197,1
4198,1
4199,2
4200,2
4201,3
4202,3
4203,2
4204,2
4205,2
4206,1
4207,1
4208,0
4209,0
4210,2
4211,1
4212,3
4213,0
4214,2
4215,1
4216,3
4217,1
4218,0
4219,1
4220,0
4221,0
4222,1
4223,3
4224,1
4225,1
4226,2
4227,0
4228,3
4229,1
4230,1
4231,3
4232,3
4233,3
4234,1
4235,0
4236,1
4237,2
4238,1
4239,0
4240,0
4241,0
4242,3
4243,3
4244,2
4245,0
4246,2
4247,0
4248,0
4249,3
4250,0
4251,2
4252,2
4253,2
4254,0
4255,1
4256,2
4257,1
4258,0
4259,2
4260,0
4261,0
4262,3
4263,0
4264,1
4265,2
4266,1
4267,0
4268,2
4269,2
4270,1
4271,2
4272,2
4273,0
4274,3
4275,2
4276,3
4277,2
4278,0
4279,0
4280,2
4281,2
4282,2
4283,0
4284,1
4285,2
4286,2
4287,3
4288,2
4289,3
4290,0
4291,3
4292,3
4293,3
4294,1
4295,1
4296,3
4297,0
4298,0
4299,0
4300,1
4301,3
4302,3
4303,2
4304,1
4305,0
4306,0
4307,0
4308,3
4309,0
4310,1
4311,3
4312,3
4313,1
4314,2
4315,1
4316,1
4317,3
4318,0
4319,0
4320,3
4321,1
4322,2
4323,0
4324,3
4325,1
4326,0
4327,3
4328,1
4329,3
4330,3
4331,1
4332,2
4333,3
4334,1
4335,2
4336,1
4337,2
4338,3
4339,2
4340,2
4341,0
4342,3
4343,3
4344,2
4345,1
4346,1
4347,1
4348,2
4349,2
4350,2
4351,1
4352,0
4353,0
4354,0
4355,0
4356,2
4357,1
4358,1
4359,0
4360,3
4361,2
4362,2
4363,1
4364,1
4365,2
4366,0
4367,3
4368,0
4369,2
4370,2
4371,1
4372,2
4373,3
4374,1
4375,0
4376,3
4377,1
4378,3
4379,1
4380,1
4381,2
4382,0
4383,3
4384,3
4385,0
4386,1
4387,3
4388,1
4389,0
4390,2
4391,1
4392,1
4393,0
4394,2
4395,1
4396,1
4397,1
4398,1
4399,1
4400,3
4401,3
4402,2
4403,2
4404,0
4405,2
4406,1
4407,1
4408,2
4409,1
4410,1
4411,1
4412,2
4413,2
4414,2
4415,2
4416,2
4417,2
4418,1
4419,0
4420,0
4421,1
4422,3
4423,3
4424,3
4425,0
4426,0
4427,0
4428,1
4429,3
4430,2
4431,0
4432,2
4433,0
4434,1
4435,1
4436,1
4437,0
4438,1
4439,2
4440,0
4441,0
4442,3
4443,3
4444,2
4445,0
4446,3
4447,2
4448,0
4449,2
4450,2
4451,2
4452,2
4453,1
4454,1
4455,0
4456,1
4457,0
4458,3
4459,1
4460,1
4461,3
4462,3
4463,0
4464,0
4465,1
4466,0
4467,0
4468,2
4469,3
4470,2
4471,1
4472,3
4473,3
4474,1
4475,0
4476,3
4477,0
4478,0
4479,1
4480,1
4481,2
4482,3
4483,2
4484,0
4485,3
4486,2
4487,3
4488,3
4489,0
4490,3
4491,3
4492,3
4493,1
4494,3
4495,0
4496,3
4497,0
4498,3
4499,1
4500,2
4501,3
4502,1
4503,2
4504,2
4505,1
4506,0
4507,3
4508,1
4509,1
4510,2
4511,0
4512,3
4513,1
4514,2
4515,3
4516,3
4517,2
4518,1
4519,3
4520,0
4521,3
4522,2
4523,1
4524,1
4525,3
4526,3
4527,3
4528,3
4529,3
4530,0
4531,2
4532,0
4533,2
4534,2
4535,1
4536,0
4537,3
4538,3
4539,2
4540,1
4541,0
4542,2
4543,1
4544,1
4545,3
4546,3
4547,1
4548,3
4549,0
4550,0
4551,1
4552,0
4553,0
4554,3
4555,3
4556,3
4557,3
4558,1
4559,2
4560,1
4561,0
4562,1
4563,1
4564,0
4565,0
4566,0
4567,2
4568,0
4569,2
4570,0
4571,2
4572,0
4573,3
4574,3
4575,2
4576,3
4577,0
4578,2
4579,3
4580,3
4581,1
4582,2
4583,0
4584,0
4585,1
4586,0
4587,1
4588,3
4589,2
4590,2
4591,0
4592,1
4593,2
4594,2
4595,0
4596,1
4597,0
4598,0
4599,0
4600,1
4601,0
4602,3
4603,1
4604,3
4605,1
4606,2
4607,1
4608,1
4609,1
4610,1
4611,2
4612,0
4613,3
4614,1
4615,2
4616,1
4617,2
4618,3
4619,0
4620,1
4621,3
4622,3
4623,3
4624,3
4625,1
4626,2
4627,3
4628,0
4629,0
4630,3
4631,3
4632,0
4633,2
4634,0
4635,2
4636,1
4637,1
4638,1
4639,3
4640,2
4641,2
4642,0
4643,2
4644,0
4645,0
4646,3
4647,2
4648,0
4649,3
4650,2
4651,3
4652,0
4653,2
4654,3
4655,3
4656,2
4657,3
4658,3
4659,0
4660,3
4661,0
4662,2
4663,3
4664,3
4665,2
4666,0
4667,2
4668,0
4669,3
4670,2
4671,0
4672,0
4673,2
4674,1
4675,2
4676,0
4677,3
4678,0
4679,3
4680,1
4681,3
4682,2
4683,0
4684,1
4685,3
4686,1
4687,0
4688,0
4689,1
4690,1
4691,0
4692,0
4693,3
4694,2
4695,1
4696,3
4697,0
4698,2
4699,3
4700,2
4701,1
4702,2
4703,0
4704,0
4705,2
4706,1
4707,0
4708,2
4709,3
4710,0
4711,3
4712,0
4713,1
4714,3
4715,2
4716,2
4717,3
4718,2
4719,2
4720,3
4721,3
4722,1
4723,0
4724,3
4725,3
4726,3
4727,0
4728,3
4729,2
4730,3
4731,0
4732,1
4733,3
4734,0
4735,3
4736,2
4737,3
4738,2
4739,0
4740,0
4741,0
4742,0
4743,2
4744,3
4745,0
4746,0
4747,1
4748,2
4749,2
4750,3
4751,3
4752,3
4753,2
4754,3
4755,3
4756,3
4757,3
4758,3
4759,2
4760,0
4761,1
4762,3
4763,1
4764,1
4765,1
4766,2
4767,1
4768,1
4769,1
4770,2
4771,0
4772,2
4773,2
4774,3
4775,0
4776,3
4777,1
4778,3
4779,1
4780,1
4781,0
4782,2
4783,2
4784,2
4785,2
4786,0
4787,0
4788,2
4789,2
4790,1
4791,2
4792,2
4793,1
4794,3
4795,1
4796,0
4797,3
4798,2
4799,0
4800,0
4801,3
4802,0
4803,1
4804,1
4805,3
4806,3
4807,3
4808,2
4809,2
4810,1
4811,3
4812,2
4813,2
4814,2
4815,0
4816,2
4817,2
4818,3
4819,0
4820,0
4821,2
4822,2
4823,1
4824,2
4825,1
4826,1
4827,1
4828,3
4829,3
4830,2
4831,0
4832,0
4833,3
4834,3
4835,3
4836,0
4837,0
4838,0
4839,0
4840,3
4841,2
4842,3
4843,2
4844,1
4845,2
4846,0
4847,3
4848,0
4849,0
4850,0
4851,1
4852,2
4853,1
4854,3
4855,1
4856,0
4857,2
4858,0
4859,2
4860,3
4861,3
4862,3
4863,0
4864,3
4865,1
4866,3
4867,1
4868,2
4869,0
4870,2
4871,3
4872,0
4873,2
4874,0
4875,2
4876,0
4877,3
4878,2
4879,0
4880,1
4881,0
4882,0
4883,2
4884,0
4885,0
4886,1
4887,3
4888,3
4889,3
4890,1
4891,1
4892,2
4893,0
4894,1
4895,1
4896,2
4897,2
4898,3
4899,1
4900,0
4901,2
4902,1
4903,2
4904,1
4905,3
4906,0
4907,3
4908,2
4909,2
4910,3
4911,0
4912,2
4913,1
4914,2
4915,0
4916,3
4917,2
4918,2
4919,1
4920,3
4921,2
4922,2
4923,0
4924,2
4925,1
4926,0
4927,2
4928,0
4929,2
4930,0
4931,2
4932,2
4933,2
4934,3
4935,0
4936,3
4937,3
4938,0
4939,0
4940,0
4941,3
4942,2
4943,2
4944,3
4945,0
4946,0
4947,2
4948,1
4949,3
4950,1
4951,0
4952,0
4953,1
4954,3
4955,0
4956,2
4957,3
4958,0
4959,0
4960,3
4961,1
4962,1
4963,1
4964,3
4965,3
4966,3
4967,3
4968,2
4969,2
4970,3
4971,2
4972,0
4973,3
4974,0
4975,3
4976,0
4977,0
4978,2
4979,2
4980,1
4981,3
4982,0
4983,2
4984,0
4985,2
4986,2
4987,1
4988,3
4989,3
4990,2
4991,2
4992,2
4993,0
4994,1
4995,3
4996,2
4997,0
4998,1
4999,2
5000,3
5001,2
5002,3
5003,1
5004,3
5005,0
5006,0
5007,1
